female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	0	1	50	15469	27	0	1	0	0	50	0	0	1
0	0	1	52	23000	27	0	1	0	0	40	0	0	1
0	0	1	52	29000	26	0	1	0	0	40	0	0	1
0	1	0	48	39950	32	1	0	0	0	50	0	0	1
1	1	0	52	27000	29	0	1	0	0	40	0	0	1
0	1	0	52	59000	44	1	0	0	0	40	1	0	1
1	1	0	52	50002	50	0	0	0	1	40	1	0	1
1	1	0	52	31200	48	1	0	0	0	40	0	0	1
0	1	0	52	50000	60	1	0	0	0	40	0	0	1
0	0	1	52	42000	27	1	0	0	0	40	0	0	1
1	0	1	52	43000	24	1	0	0	0	40	0	0	1
0	1	0	52	248000	61	0	0	0	1	42	0	0	1
0	0	1	52	26000	29	0	0	0	0	50	0	1	1
0	1	0	52	75000	33	1	0	0	0	40	0	0	1
1	1	0	52	38000	37	0	0	1	0	40	0	1	1
0	0	0	52	40000	34	1	0	0	0	40	0	1	1
0	1	0	50	31000	61	0	0	0	0	38	1	0	1
1	1	0	52	45000	58	1	0	0	0	40	1	0	1
1	0	0	52	53857	27	0	1	0	0	40	1	0	1
0	1	0	52	60000	57	0	1	0	0	40	1	0	1
1	1	0	52	60000	47	0	0	1	0	40	1	0	1
0	1	0	52	11000	54	0	1	0	0	35	1	0	1
1	1	0	52	59500	53	0	1	0	0	60	0	0	1
1	0	1	52	30000	45	0	0	0	0	40	1	0	1
1	0	0	48	24000	59	0	0	0	0	35	1	0	1
0	1	0	52	346000	38	0	0	0	1	55	0	0	1
1	0	0	52	120000	42	0	0	1	0	50	1	0	1
0	0	0	52	38000	40	1	0	0	0	40	0	0	1
0	0	1	52	110000	25	0	0	1	0	45	1	0	1
0	0	1	52	5000	25	1	0	0	0	40	1	0	1
1	0	0	52	13000	42	1	0	0	0	40	1	0	1
0	1	0	52	120000	35	0	0	1	0	50	1	0	1
0	1	0	52	125000	40	0	0	0	1	45	1	0	1
1	1	0	52	75000	40	0	0	0	1	40	1	0	1
1	0	0	52	38000	39	0	1	0	0	50	0	0	1
0	1	0	52	640000	44	0	0	1	0	60	0	0	1
0	1	0	52	52000	42	0	1	0	0	40	0	0	1
1	1	0	52	26000	41	0	1	0	0	40	0	1	1
