female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	20000	35	0	1	0	0	40	0	0	53
0	1	0	52	68000	37	1	0	0	0	40	0	0	53
0	1	0	52	60000	40	1	0	0	0	40	0	0	53
1	1	0	52	35450	41	0	1	0	0	40	0	0	53
0	0	1	52	43000	37	0	0	1	0	80	1	1	53
0	0	1	52	65000	35	0	0	0	1	40	1	0	53
0	1	0	52	56000	29	0	0	0	1	70	0	0	53
0	1	0	52	52000	33	0	0	0	1	50	0	0	53
1	0	0	52	100000	50	0	1	0	0	52	0	0	53
0	1	0	52	90000	43	0	0	1	0	55	0	0	53
1	1	0	52	32000	42	0	1	0	0	40	0	0	53
1	0	0	52	45000	54	0	1	0	0	42	0	0	53
0	1	0	52	98000	34	0	0	1	0	40	0	0	53
1	1	0	52	60000	41	0	0	0	1	60	0	0	53
0	0	0	52	68000	51	0	1	0	0	40	1	0	53
0	0	1	52	35000	26	0	1	0	0	40	1	0	53
0	1	0	52	80000	50	1	0	0	0	40	0	0	53
1	1	0	52	25000	52	1	0	0	0	40	0	0	53
1	0	1	52	32000	30	0	1	0	0	40	0	0	53
1	0	0	52	36151	62	0	1	0	0	35	1	0	53
0	1	0	52	70000	32	0	0	1	0	50	0	0	53
0	0	1	52	24000	24	1	0	0	0	38	0	0	53
0	1	0	52	120000	37	0	0	0	1	40	1	0	53
0	1	0	52	138000	36	0	0	0	1	60	1	0	53
1	0	1	52	35000	24	0	1	0	0	40	0	1	53
0	1	0	52	100000	39	0	0	1	0	40	1	0	53
1	1	0	52	90000	36	0	0	1	0	40	1	0	53
0	0	0	52	100000	42	0	0	1	0	40	1	0	53
0	1	0	52	135000	38	0	0	1	0	40	0	0	53
1	1	0	52	100000	31	0	0	1	0	40	1	0	53
1	1	0	52	80000	44	0	1	0	0	50	1	0	53
0	1	0	52	65000	52	0	1	0	0	50	1	0	53
0	1	0	52	83000	35	0	0	1	0	40	0	1	53
0	1	0	52	76000	35	0	1	0	0	56	0	0	53
1	1	0	52	35000	46	1	0	0	0	40	1	0	53
0	1	0	52	100000	25	0	0	0	1	40	1	0	53
0	1	0	52	90000	35	0	0	1	0	40	1	0	53
0	1	0	52	142000	59	0	1	0	0	40	0	0	53
0	1	0	52	18000	53	1	0	0	0	40	1	0	53
0	0	1	52	110000	26	0	0	1	0	40	1	0	53
0	1	0	52	50000	59	1	0	0	0	40	0	0	53
1	0	1	52	55000	29	0	1	0	0	35	0	0	53
0	0	0	52	64000	40	0	1	0	0	60	0	0	53
1	0	0	52	30000	45	0	1	0	0	42	0	0	53
0	1	0	52	123500	49	0	1	0	0	40	1	0	53
1	1	0	52	46000	47	0	0	1	0	40	1	0	53
0	0	1	52	65000	56	0	0	0	1	55	1	0	53
1	1	0	50	20000	42	0	0	0	1	35	0	0	53
0	1	0	50	10000	43	0	0	0	1	50	0	0	53
0	0	0	52	55000	50	1	0	0	0	40	1	0	53
1	1	0	52	110000	56	0	0	1	0	50	0	0	53
0	1	0	52	95000	57	0	0	1	0	50	0	0	53
0	1	0	52	95000	47	0	0	1	0	50	0	0	53
1	1	0	52	140000	49	0	0	1	0	50	0	0	53
0	1	0	52	300000	48	0	0	0	1	40	1	0	53
1	1	0	52	180000	46	0	0	0	1	40	1	0	53
1	0	1	52	55000	27	0	0	1	0	40	0	0	53
0	0	1	52	140000	31	0	0	0	1	60	0	0	53
0	0	1	52	45000	26	0	1	0	0	40	1	0	53
1	1	0	52	1300	29	0	0	1	0	40	0	1	53
0	1	0	52	30000	30	0	0	1	0	50	0	1	53
0	1	0	52	90000	60	0	1	0	0	40	1	0	53
0	1	0	52	130000	32	0	0	1	0	40	1	0	53
0	1	0	52	60000	59	0	0	0	1	40	0	0	53
0	0	0	52	102000	38	0	0	1	0	40	1	0	53
0	1	0	52	141000	38	0	0	0	1	45	0	0	53
1	0	0	52	100000	44	0	0	1	0	60	0	0	53
1	1	0	52	69000	48	0	0	0	1	40	0	0	53
0	1	0	52	140000	33	0	0	1	0	50	0	0	53
0	1	0	52	16701	39	0	0	0	1	40	0	0	53
