female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	0	0	52	45000	58	0	1	0	0	50	0	0	23
0	1	0	52	320000	64	0	0	0	1	50	0	0	23
1	1	0	52	209000	63	0	0	0	1	55	0	0	23
0	0	1	49	21000	30	0	0	1	0	44	0	0	23
0	0	0	52	22000	60	1	0	0	0	40	0	0	23
0	1	0	52	67009	34	0	0	0	1	40	0	0	23
0	0	1	49	19000	36	0	0	0	1	45	0	0	23
1	1	0	52	70000	55	0	0	1	0	36	0	0	23
0	1	0	52	77000	55	0	0	1	0	40	0	0	23
0	1	0	52	120000	59	0	1	0	0	50	0	0	23
1	1	0	52	36604	45	0	1	0	0	42	0	0	23
0	1	0	52	56000	43	1	0	0	0	50	0	0	23
0	0	1	52	23000	24	0	1	0	0	45	0	0	23
0	1	0	52	90000	49	0	0	0	1	35	0	0	23
1	0	0	52	46000	47	1	0	0	0	40	0	0	23
0	1	0	52	65000	53	0	0	0	1	50	0	0	23
0	0	1	52	24000	53	0	0	1	0	40	0	0	23
0	0	1	52	20000	52	0	1	0	0	40	0	0	23
0	1	0	52	70000	61	0	1	0	0	40	0	0	23
1	1	0	52	37000	56	0	1	0	0	40	0	0	23
0	0	1	52	38500	55	0	0	1	0	40	0	0	23
0	0	1	52	35500	55	1	0	0	0	37	0	0	23
1	1	0	52	66000	63	0	0	0	1	50	0	0	23
1	1	0	52	45000	50	1	0	0	0	55	0	0	23
0	1	0	52	45000	54	1	0	0	0	40	0	0	23
1	1	0	52	49000	53	0	0	1	0	40	0	0	23
0	1	0	52	38000	49	1	0	0	0	40	0	0	23
0	0	1	52	90000	35	0	0	1	0	43	0	0	23
1	0	0	52	88000	35	0	0	1	0	45	0	0	23
1	1	0	52	55000	37	0	0	0	1	50	0	0	23
0	1	0	52	65000	39	0	0	1	0	40	0	0	23
1	1	0	52	47000	51	0	0	1	0	40	0	0	23
1	1	0	52	35000	30	0	0	1	0	36	0	0	23
0	1	0	52	100000	30	0	1	0	0	45	0	0	23
