female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	0	1	52	41400	28	0	0	0	1	43	0	0	8
1	0	1	52	53000	28	0	0	0	1	40	0	0	8
1	0	1	52	29500	34	0	0	1	0	35	0	0	8
0	0	1	52	120000	30	0	0	1	0	40	0	0	8
0	0	1	52	52000	41	0	1	0	0	40	1	0	8
0	0	1	52	50000	30	1	0	0	0	40	0	0	8
1	0	1	52	130000	25	0	0	1	0	40	0	0	8
0	0	1	52	23000	24	0	0	1	0	48	0	0	8
0	1	0	52	60000	61	0	0	1	0	40	0	0	8
1	1	0	52	60000	56	0	0	0	1	50	0	0	8
1	0	1	52	45000	25	0	0	1	0	40	0	0	8
0	0	0	52	46000	63	0	1	0	0	40	0	0	8
0	0	1	52	40000	26	0	1	0	0	40	0	0	8
1	0	1	52	22000	62	0	1	0	0	40	0	0	8
0	0	1	52	37000	30	0	1	0	0	40	0	0	8
0	0	1	52	58000	38	0	1	0	0	40	0	0	8
0	0	1	52	62000	52	0	0	1	0	50	0	1	8
0	1	0	52	89000	36	0	0	0	1	40	1	0	8
1	1	0	52	35450	47	0	0	1	0	40	0	0	8
0	1	0	52	43000	50	0	0	1	0	40	0	0	8
0	0	0	52	100000	58	0	0	1	0	40	0	0	8
1	0	1	52	35000	27	0	1	0	0	40	0	0	8
1	0	1	52	13000	24	0	1	0	0	40	0	0	8
0	1	0	52	130000	45	0	0	0	1	40	0	0	8
1	1	0	52	23000	58	0	0	1	0	35	0	0	8
0	0	1	52	30000	28	0	1	0	0	40	0	0	8
1	0	1	52	13000	38	1	0	0	0	40	1	0	8
0	0	0	52	23040	55	1	0	0	0	40	0	0	8
0	1	0	52	42000	37	0	0	1	0	40	0	0	8
0	1	0	52	72000	42	0	0	1	0	40	0	0	8
1	1	0	52	90000	41	0	0	1	0	40	0	0	8
0	1	0	52	30100	52	0	0	1	0	40	0	0	8
1	1	0	52	25000	50	1	0	0	0	40	0	0	8
1	0	1	52	20000	25	0	1	0	0	40	0	1	8
0	0	0	52	40000	41	0	0	1	0	52	0	0	8
0	1	0	52	49000	40	1	0	0	0	40	0	0	8
1	1	0	52	50000	38	0	0	1	0	55	0	1	8
0	1	0	52	91000	60	0	0	1	0	42	0	0	8
0	0	1	52	40000	34	0	0	1	0	40	0	0	8
0	1	0	52	85000	45	1	0	0	0	60	1	0	8
0	1	0	52	26000	51	1	0	0	0	45	0	1	8
0	0	0	52	34000	30	0	1	0	0	40	0	0	8
1	0	0	52	36000	37	0	1	0	0	35	0	0	8
1	0	1	49	60000	31	0	0	1	0	40	0	0	8
0	0	1	52	52000	51	0	0	1	0	40	0	0	8
0	1	0	52	42000	52	0	1	0	0	50	0	0	8
0	1	0	52	46000	37	0	0	0	0	40	0	1	8
0	1	0	52	22000	35	1	0	0	0	40	0	1	8
0	1	0	52	95000	47	0	0	0	1	50	0	0	8
1	1	0	52	58000	47	0	0	0	1	40	0	0	8
0	1	0	52	145000	37	0	0	0	1	50	1	0	8
0	1	0	52	250000	60	0	0	1	0	60	0	0	8
1	1	0	52	200000	39	0	0	1	0	40	1	0	8
0	1	0	52	175000	40	0	0	1	0	40	1	0	8
0	1	0	52	42000	49	0	1	0	0	40	1	0	8
1	1	0	52	75000	45	0	1	0	0	40	1	0	8
0	1	0	52	90000	44	0	0	1	0	60	0	0	8
0	0	1	52	83000	56	0	1	0	0	44	1	0	8
1	1	0	52	107000	36	0	0	0	1	40	0	0	8
0	1	0	52	55000	40	0	1	0	0	60	0	0	8
0	1	0	52	30000	36	0	0	1	0	40	0	0	8
1	0	0	49	21000	33	0	1	0	0	40	0	0	8
1	0	0	52	24000	49	1	0	0	0	35	0	0	8
0	0	1	52	33000	54	0	1	0	0	40	1	0	8
1	1	0	52	70720	33	0	0	1	0	40	0	0	8
1	1	0	52	60000	54	0	0	1	0	40	0	0	8
0	1	0	52	80000	59	0	0	1	0	40	0	0	8
0	1	0	52	150000	35	0	0	0	1	60	0	0	8
1	1	0	52	240000	36	0	0	0	1	45	0	0	8
1	1	0	52	50000	35	0	0	1	0	40	1	0	8
0	1	0	52	155000	35	0	0	0	1	40	0	0	8
0	1	0	52	85002	38	0	1	0	0	40	0	0	8
1	1	0	52	170000	35	0	0	0	1	40	0	0	8
0	1	0	52	67000	40	0	0	1	0	40	0	0	8
0	1	0	52	65000	36	0	0	0	1	50	0	0	8
0	1	0	49	50000	46	0	0	1	0	40	0	0	8
1	0	0	52	58000	56	1	0	0	0	50	0	0	8
0	0	1	52	55000	29	0	1	0	0	40	1	0	8
0	1	0	52	1099999	40	0	0	1	0	60	0	0	8
1	0	1	52	15000	48	0	0	1	0	40	0	0	8
1	1	0	52	35000	40	0	1	0	0	40	0	0	8
0	1	0	52	100000	43	0	1	0	0	40	0	0	8
0	1	0	52	40664	37	1	0	0	0	50	0	0	8
1	1	0	52	49000	38	0	1	0	0	40	0	0	8
0	1	0	52	110000	45	0	1	0	0	40	1	0	8
1	1	0	52	30290	42	0	1	0	0	40	1	0	8
0	1	0	52	105000	48	0	0	1	0	40	0	0	8
0	0	0	52	106000	49	0	0	1	0	60	0	0	8
0	1	0	52	120000	47	0	0	1	0	40	0	0	8
1	1	0	52	38000	42	0	1	0	0	40	0	0	8
0	1	0	52	105000	46	0	0	0	1	40	0	0	8
1	0	0	52	100000	43	0	0	1	0	40	0	0	8
