female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	80000	47	0	1	0	0	50	0	0	50
1	1	0	52	56200	48	1	0	0	0	40	0	0	50
1	1	0	52	22000	49	0	0	1	0	60	0	0	50
0	1	0	52	23000	52	0	0	1	0	70	0	0	50
0	0	1	52	59500	38	1	0	0	0	40	0	0	50
0	0	0	52	32000	52	1	0	0	0	40	0	0	50
1	0	0	52	96000	49	0	0	1	0	55	0	0	50
1	1	0	52	60000	57	0	1	0	0	50	0	0	50
1	1	0	52	70000	57	0	0	1	0	45	0	0	50
0	0	1	52	48000	30	0	1	0	0	40	0	0	50
0	1	0	52	60000	54	1	0	0	0	50	0	0	50
1	0	1	52	13000	29	0	1	0	0	40	0	0	50
0	0	1	52	55000	36	0	1	0	0	55	0	0	50
1	0	0	52	65000	45	1	0	0	0	42	0	0	50
0	1	0	52	50000	42	0	0	0	1	50	0	0	50
1	1	0	52	102000	57	0	1	0	0	40	0	0	50
0	1	0	52	64000	59	0	1	0	0	40	0	0	50
0	0	0	52	92000	55	1	0	0	0	40	0	0	50
0	0	1	52	57000	63	1	0	0	0	40	0	0	50
1	0	1	52	41600	51	1	0	0	0	40	0	0	50
1	0	0	52	42000	64	1	0	0	0	40	0	0	50
0	1	0	52	55000	59	1	0	0	0	44	0	0	50
1	1	0	52	90000	57	1	0	0	0	40	0	0	50
1	0	1	52	27300	24	1	0	0	0	35	0	0	50
1	0	1	52	36400	33	0	0	1	0	40	0	0	50
0	1	0	50	120000	43	0	0	1	0	45	0	0	50
0	1	0	52	240000	53	0	0	0	1	36	0	0	50
0	0	0	52	57000	60	0	0	0	1	60	0	0	50
1	0	0	52	80000	57	0	0	0	1	40	0	0	50
1	1	0	52	52000	57	0	1	0	0	40	0	0	50
0	0	1	52	32000	61	1	0	0	0	40	0	0	50
0	1	0	52	30000	53	0	1	0	0	37	0	0	50
0	0	1	52	50000	39	0	0	1	0	40	0	0	50
1	1	0	52	64000	52	0	0	0	1	50	0	0	50
0	1	0	52	126000	43	0	0	1	0	40	0	0	50
1	1	0	52	200000	41	0	0	1	0	40	0	0	50
1	1	0	52	125000	43	0	0	1	0	50	0	0	50
0	1	0	50	150000	58	0	1	0	0	40	0	0	50
0	1	0	52	28000	32	0	1	0	0	40	1	0	50
0	0	1	52	69000	60	0	1	0	0	40	0	0	50
1	1	0	52	42000	38	0	0	0	1	40	1	0	50
0	1	0	52	54000	36	0	1	0	0	40	1	0	50
1	0	1	52	104000	38	0	0	1	0	40	0	0	50
1	1	0	52	55000	36	0	1	0	0	40	0	0	50
0	1	0	52	120000	33	1	0	0	0	40	0	0	50
0	0	1	52	72000	31	1	0	0	0	40	0	0	50
1	1	0	52	26000	63	1	0	0	0	40	0	0	50
0	1	0	52	60000	63	0	1	0	0	40	0	0	50
1	1	0	52	65000	56	0	1	0	0	40	0	0	50
0	1	0	52	190000	34	0	0	1	0	40	0	0	50
1	1	0	52	50000	35	0	0	1	0	40	0	0	50
0	0	0	52	133000	61	0	0	0	1	60	0	0	50
1	1	0	52	65000	35	0	0	0	1	45	0	0	50
0	0	0	52	45000	38	0	0	1	0	40	0	0	50
1	0	1	52	41000	33	0	0	1	0	40	0	0	50
1	1	0	52	30000	61	1	0	0	0	40	0	0	50
0	1	0	52	540000	60	0	0	0	1	80	0	0	50
1	0	1	52	58000	37	0	1	0	0	40	0	0	50
0	1	0	52	160000	39	0	0	1	0	50	0	0	50
0	1	0	52	140000	54	0	1	0	0	40	0	0	50
1	1	0	52	69000	33	0	0	1	0	56	0	0	50
0	1	0	52	80000	33	0	0	0	1	45	0	0	50
0	1	0	52	100000	46	0	0	0	1	55	0	0	50
1	1	0	52	36000	44	0	0	1	0	38	0	0	50
0	0	1	52	52000	27	0	0	1	0	40	0	0	50
0	0	1	52	80000	29	0	0	1	0	40	0	0	50
0	0	1	52	45000	29	0	0	1	0	40	0	0	50
0	0	1	52	60000	27	0	0	1	0	40	0	0	50
1	0	1	52	17200	32	0	0	1	0	40	0	0	50
0	0	0	52	35000	52	0	0	1	0	45	0	0	50
1	0	0	52	50000	61	0	0	1	0	40	0	0	50
1	0	0	52	50000	28	0	0	1	0	40	0	0	50
1	1	0	52	60000	62	0	1	0	0	40	0	0	50
0	1	0	52	72000	44	0	0	1	0	50	0	0	50
1	1	0	52	70000	37	0	0	0	1	50	0	0	50
0	1	0	52	40000	49	0	0	1	0	40	0	0	50
0	0	1	50	55000	33	0	0	0	1	40	0	0	50
1	1	0	52	56000	30	1	0	0	0	40	0	0	50
1	1	0	52	28000	53	0	0	1	0	35	0	0	50
0	1	0	52	85000	59	0	0	1	0	45	0	0	50
0	0	1	52	95000	39	0	0	1	0	35	0	0	50
1	0	0	52	65000	48	0	0	1	0	52	0	0	50
0	1	0	52	80000	26	0	0	1	0	50	0	0	50
1	1	0	52	45000	29	0	0	1	0	55	0	0	50
1	0	1	52	44000	43	0	0	1	0	40	0	0	50
0	1	0	52	63000	35	0	0	1	0	40	0	0	50
1	0	1	52	38000	50	0	0	1	0	40	0	0	50
1	0	1	52	52000	34	0	0	1	0	40	0	0	50
0	1	0	52	100000	38	0	0	1	0	40	1	0	50
0	0	1	52	37000	28	0	0	1	0	42	0	0	50
0	0	1	52	20000	25	0	1	0	0	35	0	0	50
0	0	1	52	65000	25	0	0	1	0	40	0	0	50
1	0	0	52	120000	46	0	0	1	0	40	0	0	50
1	1	0	52	22002	28	0	0	0	1	40	0	0	50
1	0	1	52	44000	29	1	0	0	0	60	0	0	50
0	0	1	52	47700	26	0	0	1	0	40	0	0	50
1	1	0	52	400000	46	0	0	0	1	50	0	0	50
0	1	0	52	300000	47	0	0	0	1	60	0	0	50
1	1	0	52	240000	59	0	0	0	1	60	0	0	50
0	1	0	52	150000	59	0	0	0	1	50	0	0	50
0	0	0	52	120000	59	0	0	1	0	50	0	0	50
0	1	0	52	90000	62	0	1	0	0	60	0	0	50
1	1	0	52	109946	64	0	0	0	1	52	0	0	50
0	0	1	52	28000	30	0	0	1	0	40	0	0	50
0	0	1	52	110000	36	0	0	1	0	50	0	0	50
0	1	0	52	220000	40	0	0	1	0	40	0	0	50
0	1	0	52	296000	36	0	0	1	0	55	1	0	50
0	1	0	52	94000	49	0	0	1	0	40	0	0	50
0	1	0	52	42000	48	0	1	0	0	40	0	0	50
1	0	1	52	37000	30	0	0	1	0	52	1	0	50
1	0	0	52	51500	52	0	1	0	0	40	0	0	50
0	0	1	52	20000	27	1	0	0	0	40	0	0	50
